 xy plane atoms Angle info
                   17                   58                   60  -1.00000000000000000000000000000000019      
                   19                   60                   58  -1.00000000000000000000000000000000019      
                   20                   59                   57  -1.00000000000000000000000000000000019      
                   21                   62                   64  -1.00000000000000000000000000000000019      
                   23                   64                   62  -1.00000000000000000000000000000000019      
                   24                   63                   61  -1.00000000000000000000000000000000019      
                   25                   66                   68  -1.00000000000000000000000000000000019      
                   27                   68                   66  -1.00000000000000000000000000000000019      
                   28                   67                   65  -1.00000000000000000000000000000000019      
                   29                   70                   72  -1.00000000000000000000000000000000019      
                   31                   72                   70  -1.00000000000000000000000000000000019      
                   32                   71                   69  -1.00000000000000000000000000000000019      
                   33                   74                   76  -1.00000000000000000000000000000000019      
                   35                   76                   74  -1.00000000000000000000000000000000019      
                   36                   75                   73  -1.00000000000000000000000000000000019      
                   37                   78                   80  -1.00000000000000000000000000000000019      
                   39                   80                   78  -1.00000000000000000000000000000000019      
                   40                   79                   77  -1.00000000000000000000000000000000019      
 xy plane atoms Angle info
                    1                    1                   43  -1.00000000000000000000000000000000019      
                    2                    2                   44  -1.00000000000000000000000000000000019      
                    5                    5                   47  -1.00000000000000000000000000000000019      
                    6                    6                   48  -1.00000000000000000000000000000000019      
                    9                    9                   51  -1.00000000000000000000000000000000019      
                   10                   10                   52  -1.00000000000000000000000000000000019      
                   13                   13                   55  -1.00000000000000000000000000000000019      
                   14                   14                   56  -1.00000000000000000000000000000000019      
                   17                   17                   59  -1.00000000000000000000000000000000019      
                   18                   18                   60  -1.00000000000000000000000000000000019      
                   21                   21                   63  -1.00000000000000000000000000000000019      
                   22                   22                   64  -1.00000000000000000000000000000000019      
                   25                   25                   67  -1.00000000000000000000000000000000019      
                   26                   26                   68  -1.00000000000000000000000000000000019      
                   29                   29                   71  -1.00000000000000000000000000000000019      
                   30                   30                   72  -1.00000000000000000000000000000000019      
                   33                   33                   75  -1.00000000000000000000000000000000019      
                   34                   34                   76  -1.00000000000000000000000000000000019      
                   37                   37                   79  -1.00000000000000000000000000000000019      
                   38                   38                   80  -1.00000000000000000000000000000000019      
                   41                   41                    2  -1.00000000000000000000000000000000019      
                   43                   43                    4  -1.00000000000000000000000000000000019      
                   45                   45                    6  -1.00000000000000000000000000000000019      
                   47                   47                    8  -1.00000000000000000000000000000000019      
                   49                   49                   10  -1.00000000000000000000000000000000019      
                   51                   51                   12  -1.00000000000000000000000000000000019      
                   53                   53                   14  -1.00000000000000000000000000000000019      
                   55                   55                   16  -1.00000000000000000000000000000000019      
                   57                   57                   18  -1.00000000000000000000000000000000019      
                   59                   59                   20  -1.00000000000000000000000000000000019      
                   61                   61                   22  -1.00000000000000000000000000000000019      
                   63                   63                   24  -1.00000000000000000000000000000000019      
                   65                   65                   26  -1.00000000000000000000000000000000019      
                   67                   67                   28  -1.00000000000000000000000000000000019      
                   69                   69                   30  -1.00000000000000000000000000000000019      
                   71                   71                   32  -1.00000000000000000000000000000000019      
                   73                   73                   34  -1.00000000000000000000000000000000019      
                   75                   75                   36  -1.00000000000000000000000000000000019      
                   77                   77                   38  -1.00000000000000000000000000000000019      
                   79                   79                   40  -1.00000000000000000000000000000000019      
                    3                    3                   41  -1.00000000000000000000000000000000019      
                    4                    4                   42  -1.00000000000000000000000000000000019      
                    7                    7                   45  -1.00000000000000000000000000000000019      
                    8                    8                   46  -1.00000000000000000000000000000000019      
                   11                   11                   49  -1.00000000000000000000000000000000019      
                   12                   12                   50  -1.00000000000000000000000000000000019      
                   15                   15                   53  -1.00000000000000000000000000000000019      
                   16                   16                   54  -1.00000000000000000000000000000000019      
                   19                   19                   57  -1.00000000000000000000000000000000019      
                   20                   20                   58  -1.00000000000000000000000000000000019      
                   23                   23                   61  -1.00000000000000000000000000000000019      
                   24                   24                   62  -1.00000000000000000000000000000000019      
                   27                   27                   65  -1.00000000000000000000000000000000019      
                   28                   28                   66  -1.00000000000000000000000000000000019      
                   31                   31                   69  -1.00000000000000000000000000000000019      
                   32                   32                   70  -1.00000000000000000000000000000000019      
                   35                   35                   73  -1.00000000000000000000000000000000019      
                   36                   36                   74  -1.00000000000000000000000000000000019      
                   39                   39                   77  -1.00000000000000000000000000000000019      
                   40                   40                   78  -1.00000000000000000000000000000000019      
                   42                   42                    1  -1.00000000000000000000000000000000019      
                   44                   44                    3  -1.00000000000000000000000000000000019      
                   46                   46                    5  -1.00000000000000000000000000000000019      
                   48                   48                    7  -1.00000000000000000000000000000000019      
                   50                   50                    9  -1.00000000000000000000000000000000019      
                   52                   52                   11  -1.00000000000000000000000000000000019      
                   54                   54                   13  -1.00000000000000000000000000000000019      
                   56                   56                   15  -1.00000000000000000000000000000000019      
                   58                   58                   17  -1.00000000000000000000000000000000019      
                   60                   60                   19  -1.00000000000000000000000000000000019      
                   62                   62                   21  -1.00000000000000000000000000000000019      
                   64                   64                   23  -1.00000000000000000000000000000000019      
                   66                   66                   25  -1.00000000000000000000000000000000019      
                   68                   68                   27  -1.00000000000000000000000000000000019      
                   70                   70                   29  -1.00000000000000000000000000000000019      
                   72                   72                   31  -1.00000000000000000000000000000000019      
                   74                   74                   33  -1.00000000000000000000000000000000019      
                   76                   76                   35  -1.00000000000000000000000000000000019      
                   78                   78                   37  -1.00000000000000000000000000000000019      
                   80                   80                   39  -1.00000000000000000000000000000000019      
