  1     0.26976     0.27783     0.27033     0.47227
  2     0.26976     0.27783     0.27033     0.47227
  3     0.26976     0.27783     0.27033     0.47227
  4     0.26976     0.27783     0.27033     0.47227
  5    -0.30759    -0.29952    -0.30702     0.52781
  6    -0.30759    -0.29952    -0.30702     0.52781
  7    -0.30759    -0.29952    -0.30702     0.52781
  8    -0.30759    -0.29952    -0.30702     0.52781
