 ***** O atoms along axis *****
                   47                   63                   63  -1.00000000000000000000000000000000000      
                   48                   64                   64  -1.00000000000000000000000000000000000      
                   49                   35                   35  -1.00000000000000000000000000000000000      
                   50                   36                   36  -1.00000000000000000000000000000000000      
                   53                   39                   39  -1.00000000000000000000000000000000000      
                   54                   40                   40  -1.00000000000000000000000000000000000      
                   57                   43                   43  -1.00000000000000000000000000000000000      
                   58                   44                   44  -1.00000000000000000000000000000000000      
                   61                   47                   47  -1.00000000000000000000000000000000000      
                   62                   48                   48  -1.00000000000000000000000000000000000      
                   19                    1                    1  -1.00000000000000000000000000000000000      
                   20                    2                    2  -1.00000000000000000000000000000000000      
                   23                    5                    5  -1.00000000000000000000000000000000000      
                   24                    6                    6  -1.00000000000000000000000000000000000      
                   27                    9                    9  -1.00000000000000000000000000000000000      
                   28                   10                   10  -1.00000000000000000000000000000000000      
                   31                   13                   13  -1.00000000000000000000000000000000000      
                   32                   14                   14  -1.00000000000000000000000000000000000      
                   51                   33                   33  -1.00000000000000000000000000000000000      
                   52                   34                   34  -1.00000000000000000000000000000000000      
                   55                   37                   37  -1.00000000000000000000000000000000000      
                   56                   38                   38  -1.00000000000000000000000000000000000      
                   59                   41                   41  -1.00000000000000000000000000000000000      
                   60                   42                   42  -1.00000000000000000000000000000000000      
                   63                   45                   45  -1.00000000000000000000000000000000000      
                   64                   46                   46  -1.00000000000000000000000000000000000      
 ***** O atoms along axis *****
                    1                    9                    9  -1.00000000000000000000000000000000000      
                    2                   10                   10  -1.00000000000000000000000000000000000      
                    3                   11                   11  -1.00000000000000000000000000000000000      
                    4                   12                   12  -1.00000000000000000000000000000000000      
                    5                   13                   13  -1.00000000000000000000000000000000000      
                    6                   14                   14  -1.00000000000000000000000000000000000      
                    7                   15                   15  -1.00000000000000000000000000000000000      
                    8                   16                   16  -1.00000000000000000000000000000000000      
                    9                    2                    2  -1.00000000000000000000000000000000000      
                   11                    4                    4  -1.00000000000000000000000000000000000      
                   13                    6                    6  -1.00000000000000000000000000000000000      
                   15                    8                    8  -1.00000000000000000000000000000000000      
                   17                   25                   25  -1.00000000000000000000000000000000000      
                   18                   26                   26  -1.00000000000000000000000000000000000      
                   19                   27                   27  -1.00000000000000000000000000000000000      
                   20                   28                   28  -1.00000000000000000000000000000000000      
                   21                   29                   29  -1.00000000000000000000000000000000000      
                   22                   30                   30  -1.00000000000000000000000000000000000      
                   23                   31                   31  -1.00000000000000000000000000000000000      
                   24                   32                   32  -1.00000000000000000000000000000000000      
                   25                   18                   18  -1.00000000000000000000000000000000000      
                   27                   20                   20  -1.00000000000000000000000000000000000      
                   29                   22                   22  -1.00000000000000000000000000000000000      
                   31                   24                   24  -1.00000000000000000000000000000000000      
                   33                   41                   41  -1.00000000000000000000000000000000000      
                   34                   42                   42  -1.00000000000000000000000000000000000      
                   35                   43                   43  -1.00000000000000000000000000000000000      
                   36                   44                   44  -1.00000000000000000000000000000000000      
                   37                   45                   45  -1.00000000000000000000000000000000000      
                   38                   46                   46  -1.00000000000000000000000000000000000      
                   39                   47                   47  -1.00000000000000000000000000000000000      
                   40                   48                   48  -1.00000000000000000000000000000000000      
                   41                   34                   34  -1.00000000000000000000000000000000000      
                   43                   36                   36  -1.00000000000000000000000000000000000      
                   45                   38                   38  -1.00000000000000000000000000000000000      
                   47                   40                   40  -1.00000000000000000000000000000000000      
                   49                   57                   57  -1.00000000000000000000000000000000000      
                   50                   58                   58  -1.00000000000000000000000000000000000      
                   51                   59                   59  -1.00000000000000000000000000000000000      
                   52                   60                   60  -1.00000000000000000000000000000000000      
                   53                   61                   61  -1.00000000000000000000000000000000000      
                   54                   62                   62  -1.00000000000000000000000000000000000      
                   55                   63                   63  -1.00000000000000000000000000000000000      
                   56                   64                   64  -1.00000000000000000000000000000000000      
                   57                   50                   50  -1.00000000000000000000000000000000000      
                   59                   52                   52  -1.00000000000000000000000000000000000      
                   61                   54                   54  -1.00000000000000000000000000000000000      
                   63                   56                   56  -1.00000000000000000000000000000000000      
                   10                    1                    1  -1.00000000000000000000000000000000000      
                   12                    3                    3  -1.00000000000000000000000000000000000      
                   14                    5                    5  -1.00000000000000000000000000000000000      
                   16                    7                    7  -1.00000000000000000000000000000000000      
                   26                   17                   17  -1.00000000000000000000000000000000000      
                   28                   19                   19  -1.00000000000000000000000000000000000      
                   30                   21                   21  -1.00000000000000000000000000000000000      
                   32                   23                   23  -1.00000000000000000000000000000000000      
                   42                   33                   33  -1.00000000000000000000000000000000000      
                   44                   35                   35  -1.00000000000000000000000000000000000      
                   46                   37                   37  -1.00000000000000000000000000000000000      
                   48                   39                   39  -1.00000000000000000000000000000000000      
                   58                   49                   49  -1.00000000000000000000000000000000000      
                   60                   51                   51  -1.00000000000000000000000000000000000      
                   62                   53                   53  -1.00000000000000000000000000000000000      
                   64                   55                   55  -1.00000000000000000000000000000000000      
