  1    -0.00014     0.44979     0.31775     0.55070
  2     0.00043     0.45044     0.31775     0.55123
  3     0.00043     0.45044     0.31775     0.55123
  4     0.00043     0.45044     0.31775     0.55123
  5     0.00043     0.45044     0.31775     0.55123
  6     0.00043     0.45044    -0.31734     0.55100
  7     0.00043     0.45044    -0.31734     0.55100
  8     0.00043     0.45044    -0.31734     0.55100
  9     0.00043     0.45044    -0.31734     0.55100
 10     0.00043     0.45044    -0.31734     0.55100
 11    -0.00036     0.44907     0.31805     0.55029
 12     0.00043     0.44907     0.31775     0.55012
 13     0.00043     0.44907     0.31775     0.55012
 14     0.00043     0.44907     0.31775     0.55012
 15     0.00043     0.44907     0.31775     0.55012
 16     0.00043     0.44907    -0.31734     0.54988
 17     0.00043     0.44907    -0.31734     0.54988
 18     0.00043     0.44907    -0.31734     0.54988
 19     0.00043     0.44907    -0.31734     0.54988
 20     0.00043     0.44907    -0.31734     0.54988
 21     0.00029     0.44979     0.31632     0.54988
 22     0.00086     0.45044     0.31632     0.55041
 23     0.00086     0.45044     0.31632     0.55041
 24     0.00086     0.45044     0.31632     0.55041
 25     0.00086     0.45044     0.31632     0.55041
 26     0.00086     0.45044    -0.31876     0.55182
 27     0.00086     0.45044    -0.31876     0.55182
 28     0.00086     0.45044    -0.31876     0.55182
 29     0.00086     0.45044    -0.31876     0.55182
 30     0.00086     0.45044    -0.31876     0.55182
 31     0.00007     0.44907     0.31663     0.54947
 32     0.00086     0.44907     0.31632     0.54930
 33     0.00086     0.44907     0.31632     0.54930
 34     0.00086     0.44907     0.31632     0.54930
 35     0.00086     0.44907     0.31632     0.54930
 36     0.00086     0.44907    -0.31876     0.55071
 37     0.00086     0.44907    -0.31876     0.55071
 38     0.00086     0.44907    -0.31876     0.55071
 39     0.00086     0.44907    -0.31876     0.55071
 40     0.00086     0.44907    -0.31876     0.55071
 41     0.00029     0.44979     0.31632     0.54988
 42     0.00086     0.45044     0.31632     0.55041
 43     0.00086     0.45044     0.31632     0.55041
 44     0.00086     0.45044     0.31632     0.55041
 45     0.00086     0.45044     0.31632     0.55041
 46     0.00086     0.45044    -0.31876     0.55182
 47     0.00086     0.45044    -0.31876     0.55182
 48     0.00086     0.45044    -0.31876     0.55182
 49     0.00086     0.45044    -0.31876     0.55182
 50     0.00086     0.45044    -0.31876     0.55182
 51     0.00007     0.44907     0.31663     0.54947
 52     0.00086     0.44907     0.31632     0.54930
 53     0.00086     0.44907     0.31632     0.54930
 54     0.00086     0.44907     0.31632     0.54930
 55     0.00086     0.44907     0.31632     0.54930
 56     0.00086     0.44907    -0.31876     0.55071
 57     0.00086     0.44907    -0.31876     0.55071
 58     0.00086     0.44907    -0.31876     0.55071
 59     0.00086     0.44907    -0.31876     0.55071
 60     0.00086     0.44907    -0.31876     0.55071
 61     0.00029     0.44979     0.31632     0.54988
 62     0.00086     0.45044     0.31632     0.55041
 63     0.00086     0.45044     0.31632     0.55041
 64     0.00086     0.45044     0.31632     0.55041
 65     0.00086     0.45044     0.31632     0.55041
 66     0.00086     0.45044    -0.31876     0.55182
 67     0.00086     0.45044    -0.31876     0.55182
 68     0.00086     0.45044    -0.31876     0.55182
 69     0.00086     0.45044    -0.31876     0.55182
 70     0.00086     0.45044    -0.31876     0.55182
 71     0.00007     0.44907     0.31663     0.54947
 72     0.00086     0.44907     0.31632     0.54930
 73     0.00086     0.44907     0.31632     0.54930
